date,cum_diagnoses,new_diagnoses,cum_severe,new_severe,cum_deaths,new_deaths,new_tests,new_tests_fb,CELR_tests
2020-10-16,,,,,,,2497222.1292857146,2497222.1292857146,1086221.0
2020-10-17,,,,,,,2524839.145714286,2524839.145714286,1088135.0
2020-10-18,,,,,,,2543388.9878571434,2543388.9878571434,1091427.0
2020-10-19,,,,,,,2550794.682857143,2550794.682857143,1101076.0
2020-10-20,,,,,,,2563928.5650000004,2563928.5650000004,1131073.0
2020-10-21,,,,,,,2575696.506428571,2575696.506428571,1166501.0
2020-10-22,1266224.7142857143,74803.14285714286,62728.28571428572,6191.285714285715,32780.57142857144,878.0,2581076.2607142855,2581076.2607142855,1199803.0
2020-10-23,,,,,,,2613166.568571429,2613166.568571429,1217938.0
2020-10-24,,,,,,,2611614.2014285713,2611614.2014285713,1226668.0
2020-10-25,,,,,,,2610141.7178571424,2610141.7178571424,1229753.0
2020-10-26,,,,,,,2637688.397142857,2637688.397142857,1240983.0
2020-10-27,,,,,,,2671115.2049999996,2671115.2049999996,1250170.0
2020-10-28,,,,,,,2682303.077142857,2682303.077142857,1253366.0
2020-10-29,1365477.2857142857,99252.57142857143,69790.0,7061.714285714285,33799.7142857143,1019.1428571428572,2690974.3928571427,2690974.3928571427,1246826.0
2020-10-30,,,,,,,2689611.7757142857,2689611.7757142857,1252084.0
2020-10-31,,,,,,,2725072.3264285713,2725072.3264285713,1258136.0
2020-11-01,,,,,,,2724258.593571428,2724258.593571428,1273067.0
2020-11-02,,,,,,,2740699.735714286,2740699.735714286,1281615.0
2020-11-03,,,,,,,2731163.4664285714,2731163.4664285714,1285388.0
2020-11-04,,,,,,,2751815.762142857,2751815.762142857,1303686.0
2020-11-05,1495044.7142857143,129567.42857142857,78692.71428571429,8902.714285714286,34975.57142857144,1175.857142857143,2784020.320714286,2784020.320714286,1333153.0
2020-11-06,,,,,,,2827742.562857142,2827742.562857142,1358768.0
2020-11-07,,,,,,,2830194.1092857146,2830194.1092857146,1392013.0
2020-11-08,,,,,,,2847352.3414285714,2847352.3414285714,1408210.0
2020-11-09,,,,,,,2862902.884285714,2862902.884285714,1437877.0
2020-11-10,,,,,,,2878455.855,2878455.855,1462123.0
2020-11-11,,,,,,,2901102.6707142857,2901102.6707142857,1485323.0
2020-11-12,1657831.142857143,162786.42857142858,89430.14285714286,10737.42857142857,36341.85714285716,1366.2857142857142,2929563.897857143,2929563.897857143,1507842.0
2020-11-13,,,,,,,2924893.0307142856,2924893.0307142856,1541731.0
2020-11-14,,,,,,,2955770.5178571427,2955770.5178571427,1561983.0
2020-11-15,,,,,,,3014164.418571429,3014164.418571429,1588505.0
2020-11-16,,,,,,,3033516.9149999996,3033516.9149999996,1625780.0
2020-11-17,,,,,,,3095911.122857143,3095911.122857143,1677019.0
2020-11-18,,,,,,,3084498.473571428,3084498.473571428,1721129.0
2020-11-19,1837089.4285714289,179258.2857142857,101430.0,11999.857142857143,38136.57142857144,1794.7142857142858,3086634.233571429,3086634.233571429,1751698.0
2020-11-20,,,,,,,3132639.321428571,3132639.321428571,1786529.0
2020-11-21,,,,,,,3152484.036428571,3152484.036428571,1823134.0
2020-11-22,,,,,,,3164458.2042857143,3164458.2042857143,1855100.0
2020-11-23,,,,,,,3181962.5121428566,3181962.5121428566,1882807.0
2020-11-24,,,,,,,3199805.1407142864,3199805.1407142864,1894202.0
2020-11-25,,,,,,,3272020.5257142857,3272020.5257142857,1912361.0
2020-11-26,2004831.8571428573,167742.42857142858,114063.57142857143,12633.57142857143,39932.7142857143,1796.142857142857,3323806.247142858,3323806.247142858,1832152.0
2020-11-27,,,,,,,3329671.5257142857,3329671.5257142857,1739989.0
2020-11-28,,,,,,,3335127.4157142853,3335127.4157142853,1667182.0
2020-11-29,,,,,,,3342682.6007142854,3342682.6007142854,1628221.0
2020-11-30,,,,,,,3348283.714285715,3348283.714285715,1598656.0
2020-12-01,,,,,,,3343024.362857143,3343024.362857143,1579950.0
2020-12-02,,,,,,,3339197.1642857147,3339197.1642857147,1561440.0
2020-12-03,2217386.142857143,212554.2857142857,127759.0,13695.42857142857,42307.000000000015,2374.285714285714,3319963.3971428573,3319963.3971428573,1653148.0
2020-12-04,,,,,,,3321714.2828571424,3321714.2828571424,1739614.0
2020-12-05,,,,,,,3323502.529285714,3323502.529285714,1789453.0
2020-12-06,,,,,,,3321156.842142857,3321156.842142857,1809973.0
2020-12-07,,,,,,,3315057.192857143,3315057.192857143,1819800.0
2020-12-08,,,,,,,3307122.5785714285,3307122.5785714285,1830619.0
2020-12-09,,,,,,,3293176.5192857147,3293176.5192857147,1834621.0
2020-12-10,2436554.142857143,219168.0,142451.7142857143,14692.714285714286,44976.57142857144,2669.5714285714284,3287048.2542857146,3287048.2542857146,1838453.0
2020-12-11,,,,,,,3294210.385714286,3294210.385714286,1829106.0
2020-12-12,,,,,,,3321656.108571429,3321656.108571429,1833097.0
2020-12-13,,,,,,,3326812.1228571427,3326812.1228571427,1827273.0
2020-12-14,,,,,,,3345218.8157142857,3345218.8157142857,1822101.0
2020-12-15,,,,,,,3346183.5942857144,3346183.5942857144,1826449.0
2020-12-16,,,,,,,3364698.9042857145,3364698.9042857145,1819327.0
2020-12-17,2651468.8571428573,214914.7142857143,157586.85714285716,15135.142857142857,47766.285714285725,2789.714285714286,3382232.629285714,3382232.629285714,1801918.0
2020-12-18,,,,,,,3396555.383571428,3396555.383571428,1796888.0
2020-12-19,,,,,,,3399638.1257142858,3399638.1257142858,1794845.0
2020-12-20,,,,,,,3424851.822857143,3424851.822857143,1799514.0
2020-12-21,,,,,,,3437140.504285714,3437140.504285714,1802328.0
2020-12-22,,,,,,,3458597.3164285715,3458597.3164285715,1808506.0
2020-12-23,,,,,,,3478071.4414285715,3478071.4414285715,1837888.0
2020-12-24,2837503.5714285714,186034.7142857143,172665.85714285716,15079.0,50201.7142857143,2435.4285714285716,3500351.415,3500351.415,1814495.0
2020-12-25,,,,,,,3514663.939285714,3514663.939285714,1680395.0
2020-12-26,,,,,,,3484020.8935714285,3484020.8935714285,1578951.0
2020-12-27,,,,,,,3463420.643571429,3463420.643571429,1531362.0
2020-12-28,,,,,,,3440028.8292857143,3440028.8292857143,1500736.0
2020-12-29,,,,,,,3411462.143571429,3411462.143571429,1485837.0
2020-12-30,,,,,,,3388219.277142857,3388219.277142857,1472619.0
2020-12-31,3066492.1428571427,228988.57142857145,188785.42857142855,16119.57142857143,52969.85714285715,2768.1428571428573,3360929.055,3360929.055,1477717.0
2021-01-01,,,,,,,3326990.487857143,3326990.487857143,1502645.0
2021-01-02,,,,,,,3315003.638571429,3315003.638571429,1520621.0
2021-01-03,,,,,,,3283912.735714286,3283912.735714286,1534786.0
2021-01-04,,,,,,,3273663.006428572,3273663.006428572,1549764.0
2021-01-05,,,,,,,3281009.985,3281009.985,1561362.0
2021-01-06,,,,,,,3279509.3571428573,3279509.3571428573,1583201.0
2021-01-07,3311409.2857142854,244917.14285714287,204656.42857142855,15871.0,56310.85714285715,3341.0,3282399.497142858,3282399.497142858,1631422.0
2021-01-08,,,,,,,3302818.035,3302818.035,1758614.0
2021-01-09,,,,,,,3341416.084285714,3341416.084285714,1843937.0
2021-01-10,,,,,,,3381533.076428572,3381533.076428572,1860638.0
2021-01-11,,,,,,,3411576.3707142854,3411576.3707142854,1878652.0
2021-01-12,,,,,,,3436340.325,3436340.325,1888697.0
2021-01-13,,,,,,,3445663.461428571,3445663.461428571,1857383.0
2021-01-14,3508808.428571428,197399.14285714287,219218.2857142857,14561.857142857143,59392.85714285715,3082.0,3433182.4607142857,3433182.4607142857,1833155.0
2021-01-15,,,,,,,3433452.8957142862,3433452.8957142862,1819482.0
2021-01-16,,,,,,,3430780.6735714287,3430780.6735714287,1802465.0
2021-01-17,,,,,,,3426566.9271428576,3426566.9271428576,1790002.0
2021-01-18,,,,,,,3426778.0799999996,3426778.0799999996,1755424.0
2021-01-19,,,,,,,3419801.715,3419801.715,1723900.0
2021-01-20,,,,,,,3406080.1028571427,3406080.1028571427,1727515.0
2021-01-21,3672066.1428571423,163257.7142857143,231679.0,12460.714285714286,62610.7142857143,3217.8571428571427,3411908.704285714,3411908.704285714,1724592.0
2021-01-22,,,,,,,3397269.362142857,3397269.362142857,1708791.0
2021-01-23,,,,,,,3369039.818571429,3369039.818571429,1702534.0
2021-01-24,,,,,,,3365684.590714286,3365684.590714286,1692634.0
2021-01-25,,,,,,,3336511.152857143,3336511.152857143,1685189.0
2021-01-26,,,,,,,3303421.2985714287,3303421.2985714287,1681986.0
2021-01-27,,,,,,,3272933.470714286,3272933.470714286,1672158.0
2021-01-28,3808765.285714285,136699.14285714287,242089.42857142855,10410.42857142857,65646.00000000001,3035.285714285714,3252088.714285714,3252088.714285714,1650864.0
2021-01-29,,,,,,,3231985.0199999996,3231985.0199999996,1639038.0
2021-01-30,,,,,,,3226583.91,3226583.91,1623799.0
2021-01-31,,,,,,,3193118.5392857143,3193118.5392857143,1616208.0
2021-02-01,,,,,,,3182288.387142857,3182288.387142857,1587020.0
2021-02-02,,,,,,,3169255.32,3169255.32,1564995.0
2021-02-03,,,,,,,3149619.777857143,3149619.777857143,1536916.0
2021-02-04,3912896.428571428,104131.14285714286,251110.7142857143,9021.285714285714,68384.42857142858,2738.4285714285716,3106996.7657142854,3106996.7657142854,1539568.0
2021-02-05,,,,,,,3077902.9521428575,3077902.9521428575,1537004.0
2021-02-06,,,,,,,3050212.628571429,3050212.628571429,1521281.0
2021-02-07,,,,,,,3030553.9628571426,3030553.9628571426,1503652.0
2021-02-08,,,,,,,2999384.1428571423,2999384.1428571423,1504915.0
2021-02-09,,,,,,,2958340.4871428567,2958340.4871428567,1513815.0
2021-02-10,,,,,,,2927628.165,2927628.165,1480985.0
2021-02-11,3990016.428571428,77120.0,258246.42857142855,7135.714285714285,70436.00000000001,2051.5714285714284,2922502.722857143,2922502.722857143,1407255.0
2021-02-12,,,,,,,2901896.25,2901896.25,1347438.0
2021-02-13,,,,,,,2863780.142142857,2863780.142142857,1314086.0
2021-02-14,,,,,,,2825307.6578571424,2825307.6578571424,1290211.0
2021-02-15,,,,,,,2799833.3785714284,2799833.3785714284,1255394.0
2021-02-16,,,,,,,2781846.2807142856,2781846.2807142856,1191730.0
2021-02-17,,,,,,,2770045.6221428574,2770045.6221428574,1166921.0
2021-02-18,4058063.285714285,68046.85714285714,264681.14285714284,6434.714285714285,72417.28571428572,1981.2857142857144,2730459.458571428,2730459.458571428,1166432.0
2021-02-19,,,,,,,2684409.632142857,2684409.632142857,1157700.0
2021-02-20,,,,,,,2672327.2478571427,2672327.2478571427,1151410.0
2021-02-21,,,,,,,2642907.3000000003,2642907.3000000003,1154092.0
2021-02-22,,,,,,,2607109.654285714,2607109.654285714,1188562.0
2021-02-23,,,,,,,2576094.792857143,2576094.792857143,1244893.0
2021-02-24,,,,,,,2541497.569285714,2541497.569285714,1276514.0
2021-02-25,4121584.999999999,63521.71428571428,270088.4285714286,5407.285714285715,74367.00000000001,1949.7142857142856,2538862.354285714,2538862.354285714,1304888.0
2021-02-26,,,,,,,2525992.825714286,2525992.825714286,1322805.0
2021-02-27,,,,,,,2482375.547142857,2482375.547142857,1325070.0
2021-02-28,,,,,,,2462151.0492857145,2462151.0492857145,1318490.0
2021-03-01,,,,,,,2448332.6999999997,2448332.6999999997,1312022.0
2021-03-02,,,,,,,2438405.757857143,2438405.757857143,1307547.0
2021-03-03,,,,,,,2418533.935714286,2418533.935714286,1314378.0
2021-03-04,4177678.285714285,56093.28571428572,274974.14285714284,4885.714285714285,75769.7142857143,1402.7142857142858,2388819.015,2388819.015,1306319.0
2021-03-05,,,,,,,2374925.2607142855,2374925.2607142855,1299559.0
2021-03-06,,,,,,,2371133.631428571,2371133.631428571,1298399.0
2021-03-07,,,,,,,2372269.6564285713,2372269.6564285713,1294617.0
2021-03-08,,,,,,,2363181.503571429,2363181.503571429,1292168.0
2021-03-09,,,,,,,2356525.5685714283,2356525.5685714283,1281820.0
2021-03-10,,,,,,,2356164.1242857142,2356164.1242857142,1263924.0
2021-03-11,4232390.142857142,54711.857142857145,279616.71428571426,4642.571428571428,76841.85714285716,1072.142857142857,2353200.0407142853,2353200.0407142853,1256463.0
2021-03-12,,,,,,,2336199.147857143,2336199.147857143,1251632.0
2021-03-13,,,,,,,2338250.5928571424,2338250.5928571424,1245693.0
2021-03-14,,,,,,,2314876.2214285717,2314876.2214285717,1241227.0
2021-03-15,,,,,,,2322577.7614285713,2322577.7614285713,1237241.0
2021-03-16,,,,,,,2306992.6628571427,2306992.6628571427,1231285.0
2021-03-17,,,,,,,2308388.775,2308388.775,1231893.0
2021-03-18,4289808.999999999,57418.857142857145,284361.5714285714,4744.857142857143,77884.00000000001,1042.142857142857,2301070.223571429,2301070.223571429,1227985.0
2021-03-19,,,,,,,2300539.725,2300539.725,1220330.0
2021-03-20,,,,,,,2293137.518571428,2293137.518571428,1215221.0
2021-03-21,,,,,,,2297802.775714286,2297802.775714286,1220121.0
2021-03-22,,,,,,,2284555.4442857145,2284555.4442857145,1223567.0
2021-03-23,,,,,,,2270244.0514285713,2270244.0514285713,1228007.0
2021-03-24,,,,,,,2257198.2321428573,2257198.2321428573,1233683.0
2021-03-25,4353669.142857142,63860.142857142855,289398.5714285714,5037.0,78787.42857142858,903.4285714285714,2245848.636428572,2245848.636428572,1229735.0
2021-03-26,,,,,,,2235134.385,2235134.385,1234137.0
2021-03-27,,,,,,,2219149.609285714,2219149.609285714,1235301.0
2021-03-28,,,,,,,2202979.3735714285,2202979.3735714285,1236613.0
2021-03-29,,,,,,,2195078.018571428,2195078.018571428,1241400.0
2021-03-30,,,,,,,2194102.161428571,2194102.161428571,1241619.0
2021-03-31,,,,,,,2180430.8271428575,2180430.8271428575,1230346.0
2021-04-01,4418996.857142856,65327.71428571428,294710.2857142857,5311.714285714285,79803.42857142858,1016.0,2181584.554285714,2181584.554285714,1228809.0
2021-04-02,,,,,,,2185146.975,2185146.975,1223944.0
2021-04-03,,,,,,,2192030.3271428575,2192030.3271428575,1219747.0
2021-04-04,,,,,,,2200020.970714286,2200020.970714286,1211098.0
2021-04-05,,,,,,,2193276.878571429,2193276.878571429,1202277.0
2021-04-06,,,,,,,2196094.277142857,2196094.277142857,1204757.0
2021-04-07,,,,,,,2188439.1492857146,2188439.1492857146,1216024.0
2021-04-08,4489962.999999999,70966.14285714286,300254.5714285714,5544.285714285715,80557.57142857143,754.1428571428571,2183045.134285714,2183045.134285714,1228110.0
2021-04-09,,,,,,,2171300.222142857,2171300.222142857,1243218.0
2021-04-10,,,,,,,2153683.2664285717,2153683.2664285717,1249292.0
2021-04-11,,,,,,,2143319.687142857,2143319.687142857,1261205.0
2021-04-12,,,,,,,2144543.9635714283,2144543.9635714283,1276980.0
2021-04-13,,,,,,,2127686.267142857,2127686.267142857,1286428.0
2021-04-14,,,,,,,2136074.254285714,2136074.254285714,1289748.0
2021-04-15,4553717.142857142,63754.142857142855,305865.5714285714,5611.0,81279.14285714287,721.5714285714286,2126829.7285714285,2126829.7285714285,1284869.0
2021-04-16,,,,,,,2127909.8421428567,2127909.8421428567,1286387.0
2021-04-17,,,,,,,2119275.722142857,2119275.722142857,1286572.0
2021-04-18,,,,,,,2110850.28,2110850.28,1281730.0
2021-04-19,,,,,,,2104025.3614285714,2104025.3614285714,1275900.0
2021-04-20,,,,,,,2111349.4285714286,2111349.4285714286,1269063.0
2021-04-21,,,,,,,2110231.2,2110231.2,1264807.0
2021-04-22,4606652.2857142845,52935.142857142855,310833.71428571426,4968.142857142857,81997.00000000001,717.8571428571429,2107561.5942857144,2107561.5942857144,1265911.0
2021-04-23,,,,,,,2099506.435714286,2099506.435714286,1258638.0
2021-04-24,,,,,,,2105678.873571429,2105678.873571429,1256011.0
2021-04-25,,,,,,,2110471.817142857,2110471.817142857,1252715.0
2021-04-26,,,,,,,2094303.3257142855,2094303.3257142855,1249611.0
2021-04-27,,,,,,,2086984.4207142857,2086984.4207142857,1250185.0
2021-04-28,,,,,,,2072245.6542857145,2072245.6542857145,1239598.0
2021-04-29,4653440.142857142,46787.857142857145,315295.2857142857,4461.571428571428,82721.28571428572,724.2857142857143,2051474.2992857145,2051474.2992857145,1228745.0
2021-04-30,,,,,,,2047324.6435714285,2047324.6435714285,1215008.0
2021-05-01,,,,,,,2035267.0328571429,2035267.0328571429,1201983.0
2021-05-02,,,,,,,2004685.2021428572,2004685.2021428572,1192368.0
2021-05-03,,,,,,,2001752.28,2001752.28,1177903.0
2021-05-04,,,,,,,1978153.414285714,1978153.414285714,1156165.0
2021-05-05,,,,,,,1958728.4121428572,1958728.4121428572,1148993.0
2021-05-06,4689911.57142857,36471.42857142857,319154.71428571426,3859.428571428571,83345.42857142858,624.1428571428571,1953387.833571429,1953387.833571429,1133056.0
2021-05-07,,,,,,,1927536.552857143,1927536.552857143,1113842.0
2021-05-08,,,,,,,1909426.4828571428,1909426.4828571428,1106560.0
2021-05-09,,,,,,,1897493.07,1897493.07,1101290.0
2021-05-10,,,,,,,1873906.5792857143,1873906.5792857143,1095884.0
2021-05-11,,,,,,,1863682.755,1863682.755,1083432.0
2021-05-12,,,,,,,1854975.4221428572,1854975.4221428572,1056793.0
2021-05-13,4720014.142857142,30102.571428571428,322486.8571428571,3332.1428571428573,83928.00000000001,582.5714285714286,1855336.017857143,1855336.017857143,1040348.0
2021-05-14,,,,,,,1848072.552857143,1848072.552857143,1026750.0
2021-05-15,,,,,,,1829542.8407142856,1829542.8407142856,1017398.0
2021-05-16,,,,,,,1818000.1714285717,1818000.1714285717,1012773.0
2021-05-17,,,,,,,1801682.3078571428,1801682.3078571428,1003775.0
2021-05-18,,,,,,,1789183.0864285715,1789183.0864285715,986241.0
2021-05-19,,,,,,,1767356.8392857143,1767356.8392857143,962500.0
2021-05-20,4743234.857142856,23220.714285714286,325460.14285714284,2973.285714285714,84495.85714285716,567.8571428571429,1793827.4592857142,1793827.4592857142,935325.0
2021-05-21,,,,,,,1825577.3249999995,1825577.3249999995,920995.0
2021-05-22,,,,,,,1877857.8578571428,1877857.8578571428,909752.0
2021-05-23,,,,,,,1919449.2900000005,1919449.2900000005,903384.0
2021-05-24,,,,,,,1975821.705,1975821.705,891252.0
2021-05-25,,,,,,,2013933.24,2013933.24,871066.0
2021-05-26,,,,,,,2064137.2007142853,2064137.2007142853,852560.0
2021-05-27,4759412.714285714,16177.857142857143,327906.14285714284,2446.0,85025.14285714287,529.2857142857143,2056897.354285715,2056897.354285715,841026.0
2021-05-28,,,,,,,2063504.142857143,2063504.142857143,820018.0
2021-05-29,,,,,,,2039589.7264285712,2039589.7264285712,801457.0
2021-05-30,,,,,,,2035371.454285714,2035371.454285714,794246.0
2021-05-31,,,,,,,2028447.394285714,2028447.394285714,737388.0
2021-06-01,,,,,,,2015070.3492857143,2015070.3492857143,685208.0
2021-06-02,,,,,,,2012952.267857143,2012952.267857143,693214.0
2021-06-03,4773793.999999999,14381.285714285714,330015.14285714284,2109.0,85420.00000000001,394.8571428571428,1995396.7864285712,1995396.7864285712,702193.0
2021-06-04,,,,,,,1973692.332857143,1973692.332857143,706659.0
2021-06-05,,,,,,,1966629.2485714287,1966629.2485714287,712055.0
2021-06-06,,,,,,,1940420.0357142857,1940420.0357142857,713345.0
2021-06-07,,,,,,,1894902.5700000003,1894902.5700000003,760299.0
2021-06-08,,,,,,,1899215.764285714,1899215.764285714,785690.0
2021-06-09,,,,,,,1879033.907142857,1879033.907142857,751291.0
2021-06-10,4786294.142857142,12500.142857142857,331930.8571428571,1915.7142857142856,85753.57142857145,333.57142857142856,1869611.0871428573,1869611.0871428573,722103.0
2021-06-11,,,,,,,1863790.6178571428,1863790.6178571428,706754.0
2021-06-12,,,,,,,1864507.377857143,1864507.377857143,698020.0
2021-06-13,,,,,,,1866045.4135714285,1866045.4135714285,694721.0
2021-06-14,,,,,,,1883868.8785714284,1883868.8785714284,688230.0
2021-06-15,,,,,,,1881963.2700000005,1881963.2700000005,680216.0
2021-06-16,,,,,,,1882283.7942857144,1882283.7942857144,669426.0
2021-06-17,4798045.57142857,11751.42857142857,333688.14285714284,1757.2857142857142,86044.57142857145,291.0,1860956.5307142856,1860956.5307142856,660488.0
2021-06-18,,,,,,,1868187.4907142855,1868187.4907142855,650314.0
2021-06-19,,,,,,,1851368.0271428577,1851368.0271428577,641766.0
2021-06-20,,,,,,,1850242.3735714287,1850242.3735714287,639952.0
2021-06-21,,,,,,,1863043.7335714283,1863043.7335714283,636120.0
2021-06-22,,,,,,,1852387.8685714288,1852387.8685714288,629268.0
2021-06-23,,,,,,,1841544.9642857143,1841544.9642857143,625278.0
2021-06-24,4811461.57142857,13416.0,335547.2857142857,1859.142857142857,86316.85714285716,272.2857142857143,1856343.39,1856343.39,621222.0
2021-06-25,,,,,,,1837567.4742857143,1837567.4742857143,618333.0
2021-06-26,,,,,,,1826411.4471428576,1826411.4471428576,617727.0
2021-06-27,,,,,,,1826465.732142857,1826465.732142857,618498.0
2021-06-28,,,,,,,1811362.150714286,1811362.150714286,615657.0
2021-06-29,,,,,,,1801525.0392857145,1801525.0392857145,603367.0
2021-06-30,,,,,,,1795740.3278571428,1795740.3278571428,591325.0
2021-07-01,4827114.999999998,15653.42857142857,337663.2857142857,2116.0,86558.28571428572,241.42857142857144,1797861.2142857143,1797861.2142857143,583662.0
2021-07-02,,,,,,,1774391.755714286,1774391.755714286,573469.0
2021-07-03,,,,,,,1786755.4178571429,1786755.4178571429,566946.0
2021-07-04,,,,,,,1793285.0335714284,1793285.0335714284,555711.0
2021-07-05,,,,,,,1770473.7128571426,1770473.7128571426,520664.0
2021-07-06,,,,,,,1753020.9321428572,1753020.9321428572,505290.0
2021-07-07,,,,,,,1765692.7435714288,1765692.7435714288,519166.0
2021-07-08,4852586.142857141,25471.14285714286,340459.8571428571,2796.5714285714284,86830.42857142858,272.14285714285717,1751174.487857143,1751174.487857143,531007.0
2021-07-09,,,,,,,1767974.8585714283,1767974.8585714283,540223.0
2021-07-10,,,,,,,1781524.8942857145,1781524.8942857145,545894.0
2021-07-11,,,,,,,1758138.7842857144,1758138.7842857144,557658.0
2021-07-12,,,,,,,1765266.1478571428,1765266.1478571428,597917.0
2021-07-13,,,,,,,1781932.515,1781932.515,619752.0
2021-07-14,,,,,,,1769859.0878571426,1769859.0878571426,617664.0
2021-07-15,4893701.571428569,41115.42857142857,344350.8571428571,3891.0,87111.71428571429,281.2857142857143,1781459.9078571429,1781459.9078571429,623965.0
2021-07-16,,,,,,,1806773.7364285712,1806773.7364285712,632521.0
2021-07-17,,,,,,,1793328.7114285713,1793328.7114285713,638458.0
2021-07-18,,,,,,,1819302.3042857144,1819302.3042857144,646370.0
2021-07-19,,,,,,,1833899.6892857144,1833899.6892857144,656737.0
2021-07-20,,,,,,,1846688.9335714283,1846688.9335714283,679480.0
2021-07-21,,,,,,,1865317.032857143,1865317.032857143,703135.0
2021-07-22,4958448.428571426,64746.857142857145,350051.8571428571,5701.0,87449.14285714286,337.42857142857144,1866617.2092857144,1866617.2092857144,724269.0
2021-07-23,,,,,,,1850508.0,1850508.0,746531.0
2021-07-24,,,,,,,1863669.437142857,1863669.437142857,764521.0
2021-07-25,,,,,,,1879461.7285714285,1879461.7285714285,778137.0
2021-07-26,,,,,,,1895143.305,1895143.305,795818.0
2021-07-27,,,,,,,1910607.0342857144,1910607.0342857144,815121.0
2021-07-28,,,,,,,1928853.3,1928853.3,841136.0
2021-07-29,5054226.285714284,95777.85714285714,357991.8571428571,7940.0,87882.42857142857,433.2857142857143,1961776.9521428572,1961776.9521428572,869318.0
2021-07-30,,,,,,,1995010.002857143,1995010.002857143,893704.0
2021-07-31,,,,,,,2034468.1028571432,2034468.1028571432,909841.0
2021-08-01,,,,,,,2059137.4885714285,2059137.4885714285,920782.0
2021-08-02,,,,,,,2119557.2357142856,2119557.2357142856,947415.0
2021-08-03,,,,,,,2213409.0707142856,2213409.0707142856,980467.0
2021-08-04,,,,,,,2289639.895714286,2289639.895714286,1010829.0
2021-08-05,5183076.857142855,128850.57142857143,368151.57142857136,10159.714285714286,88577.85714285713,695.4285714285714,2369443.347857143,2369443.347857143,1049241.0
2021-08-06,,,,,,,2463789.310714286,2463789.310714286,1089713.0
2021-08-07,,,,,,,2553632.3764285715,2553632.3764285715,1124297.0
2021-08-08,,,,,,,2659128.473571429,2659128.473571429,1145176.0
2021-08-09,,,,,,,2732700.865714286,2732700.865714286,1168510.0
2021-08-10,,,,,,,2787145.915714286,2787145.915714286,1193110.0
2021-08-11,,,,,,,2855467.1357142855,2855467.1357142855,1223469.0
2021-08-12,5325896.857142855,142820.0,379706.8571428571,11555.285714285714,89451.57142857142,873.7142857142857,2921813.0464285715,2921813.0464285715,1245349.0
2021-08-13,,,,,,,2986409.5092857145,2986409.5092857145,1273151.0
2021-08-14,,,,,,,3026741.826428571,3026741.826428571,1290978.0
2021-08-15,,,,,,,3063500.102142857,3063500.102142857,1302560.0
2021-08-16,,,,,,,3109474.7121428573,3109474.7121428573,1323880.0
2021-08-17,,,,,,,3135124.645714286,3135124.645714286,1348083.0
2021-08-18,,,,,,,3166736.5242857146,3166736.5242857146,1372773.0
2021-08-19,5470119.428571427,144222.57142857142,391771.57142857136,12064.714285714286,90574.28571428572,1122.7142857142858,3198271.3714285716,3198271.3714285716,1389337.0
2021-08-20,,,,,,,3230153.166428571,3230153.166428571,1391734.0
2021-08-21,,,,,,,3289204.4035714283,3289204.4035714283,1397734.0
2021-08-22,,,,,,,3325496.601428571,3325496.601428571,1404409.0
2021-08-23,,,,,,,3344254.3435714287,3344254.3435714287,1410145.0
2021-08-24,,,,,,,3397908.525,3397908.525,1439211.0
2021-08-25,,,,,,,3439482.5614285716,3439482.5614285716,1474668.0
2021-08-26,5638090.57142857,167971.14285714287,403769.1428571428,11997.57142857143,92031.0,1456.7142857142858,3477190.317857143,3477190.317857143,1518822.0
2021-08-27,,,,,,,3509901.520714286,3509901.520714286,1568879.0
2021-08-28,,,,,,,3546318.2228571433,3546318.2228571433,1607050.0
2021-08-29,,,,,,,3599476.272857143,3599476.272857143,1628232.0
2021-08-30,,,,,,,3647674.0692857145,3647674.0692857145,1649242.0
2021-08-31,,,,,,,3664734.362142857,3664734.362142857,1674024.0
2021-09-01,,,,,,,3678592.476428571,3678592.476428571,1690694.0
2021-09-02,5790734.714285713,152644.14285714287,415212.57142857136,11443.42857142857,93594.28571428572,1563.2857142857142,3713066.8928571423,3713066.8928571423,1697562.0
2021-09-03,,,,,,,3749553.6964285714,3749553.6964285714,1697790.0
2021-09-04,,,,,,,3741141.5485714287,3741141.5485714287,1689073.0
2021-09-05,,,,,,,3732524.117142857,3732524.117142857,1691591.0
2021-09-06,,,,,,,3750817.054285714,3750817.054285714,1602027.0
2021-09-07,,,,,,,3752317.305,3752317.305,1525765.0
2021-09-08,,,,,,,3762683.689285714,3762683.689285714,1527656.0
2021-09-09,5945815.428571427,155080.7142857143,425949.1428571428,10736.57142857143,95572.42857142857,1978.142857142857,3758213.1557142856,3758213.1557142856,1541888.0
2021-09-10,,,,,,,3743764.011428572,3743764.011428572,1573930.0
2021-09-11,,,,,,,3754673.1985714287,3754673.1985714287,1599326.0
2021-09-12,,,,,,,3771577.755,3771577.755,1599013.0
2021-09-13,,,,,,,3748159.564285714,3748159.564285714,1697938.0
2021-09-14,,,,,,,3738908.886428572,3738908.886428572,1766169.0
2021-09-15,,,,,,,3735450.439285714,3735450.439285714,1777458.0
2021-09-16,6077469.57142857,131654.14285714287,435480.57142857136,9531.42857142857,97625.57142857142,2053.1428571428573,3721677.96,3721677.96,1768176.0
2021-09-17,,,,,,,3718139.4407142857,3718139.4407142857,1743068.0
