date,cum_diagnoses,new_diagnoses,cum_severe,new_severe,cum_deaths,new_deaths,new_tests,new_tests_fb,CELR_tests
2020-10-14,,,,,,,4445429.896285715,2469683.2757142857,1113989.0
2020-10-15,1191421.5714285714,61525.142857142855,56537.0,5607.285714285715,31902.57142857144,836.4285714285714,4484637.460285715,2491465.255714286,1095375.0
2020-10-16,,,,,,,4494999.832714287,2497222.1292857146,1086221.0
2020-10-17,,,,,,,4544710.462285714,2524839.145714286,1088135.0
2020-10-18,,,,,,,4578100.178142859,2543388.9878571434,1091427.0
2020-10-19,,,,,,,4591430.429142858,2550794.682857143,1101076.0
2020-10-20,,,,,,,4615071.417000001,2563928.5650000004,1131073.0
2020-10-21,,,,,,,4636253.711571428,2575696.506428571,1166501.0
2020-10-22,1266224.7142857143,74803.14285714286,62728.28571428572,6191.285714285715,32780.57142857144,878.0,4645937.269285714,2581076.2607142855,1199803.0
2020-10-23,,,,,,,4703699.823428572,2613166.568571429,1217938.0
2020-10-24,,,,,,,4700905.562571429,2611614.2014285713,1226668.0
2020-10-25,,,,,,,4698255.092142857,2610141.7178571424,1229753.0
2020-10-26,,,,,,,4747839.114857143,2637688.397142857,1240983.0
2020-10-27,,,,,,,4808007.368999999,2671115.2049999996,1250170.0
2020-10-28,,,,,,,4828145.538857142,2682303.077142857,1253366.0
2020-10-29,1365477.2857142857,99252.57142857143,69790.0,7061.714285714285,33799.7142857143,1019.1428571428572,4843753.907142857,2690974.3928571427,1246826.0
2020-10-30,,,,,,,4841301.196285714,2689611.7757142857,1252084.0
2020-10-31,,,,,,,4905130.187571429,2725072.3264285713,1258136.0
2020-11-01,,,,,,,4903665.468428571,2724258.593571428,1273067.0
2020-11-02,,,,,,,4933259.524285715,2740699.735714286,1281615.0
2020-11-03,,,,,,,4916094.239571429,2731163.4664285714,1285388.0
2020-11-04,,,,,,,4953268.371857143,2751815.762142857,1303686.0
2020-11-05,1495044.7142857143,129567.42857142857,78692.71428571429,8902.714285714286,34975.57142857144,1175.857142857143,5011236.577285715,2784020.320714286,1333153.0
2020-11-06,,,,,,,5089936.613142856,2827742.562857142,1358768.0
2020-11-07,,,,,,,5094349.396714286,2830194.1092857146,1392013.0
2020-11-08,,,,,,,5125234.2145714285,2847352.3414285714,1408210.0
2020-11-09,,,,,,,5153225.191714285,2862902.884285714,1437877.0
2020-11-10,,,,,,,5181220.539,2878455.855,1462123.0
2020-11-11,,,,,,,5221984.807285714,2901102.6707142857,1485323.0
2020-11-12,1657831.142857143,162786.42857142858,89430.14285714286,10737.42857142857,36341.85714285716,1366.2857142857142,5273215.016142857,2929563.897857143,1507842.0
2020-11-13,,,,,,,5264807.455285714,2924893.0307142856,1541731.0
2020-11-14,,,,,,,5320386.932142857,2955770.5178571427,1561983.0
2020-11-15,,,,,,,5425495.953428572,3014164.418571429,1588505.0
2020-11-16,,,,,,,5460330.447,3033516.9149999996,1625780.0
2020-11-17,,,,,,,5572640.021142858,3095911.122857143,1677019.0
2020-11-18,,,,,,,5552097.252428571,3084498.473571428,1721129.0
2020-11-19,1837089.4285714289,179258.2857142857,101430.0,11999.857142857143,38136.57142857144,1794.7142857142858,5555941.620428572,3086634.233571429,1751698.0
2020-11-20,,,,,,,5638750.778571428,3132639.321428571,1786529.0
2020-11-21,,,,,,,5674471.265571428,3152484.036428571,1823134.0
2020-11-22,,,,,,,5696024.767714286,3164458.2042857143,1855100.0
2020-11-23,,,,,,,5727532.521857142,3181962.5121428566,1882807.0
2020-11-24,,,,,,,5759649.253285715,3199805.1407142864,1894202.0
2020-11-25,,,,,,,5889636.946285714,3272020.5257142857,1912361.0
2020-11-26,2004831.8571428573,167742.42857142858,114063.57142857143,12633.57142857143,39932.7142857143,1796.142857142857,5982851.244857145,3323806.247142858,1832152.0
2020-11-27,,,,,,,5993408.746285714,3329671.5257142857,1739989.0
2020-11-28,,,,,,,6003229.348285714,3335127.4157142853,1667182.0
2020-11-29,,,,,,,6016828.681285714,3342682.6007142854,1628221.0
2020-11-30,,,,,,,6026910.685714287,3348283.714285715,1598656.0
2020-12-01,,,,,,,6017443.853142858,3343024.362857143,1579950.0
2020-12-02,,,,,,,6010554.895714287,3339197.1642857147,1561440.0
2020-12-03,2217386.142857143,212554.2857142857,127759.0,13695.42857142857,42307.000000000015,2374.285714285714,5975934.114857144,3319963.3971428573,1653148.0
2020-12-04,,,,,,,5979085.709142856,3321714.2828571424,1739614.0
2020-12-05,,,,,,,5982304.552714285,3323502.529285714,1789453.0
2020-12-06,,,,,,,5978082.315857143,3321156.842142857,1809973.0
2020-12-07,,,,,,,5967102.947142857,3315057.192857143,1819800.0
2020-12-08,,,,,,,5952820.641428571,3307122.5785714285,1830619.0
2020-12-09,,,,,,,5927717.734714286,3293176.5192857147,1834621.0
2020-12-10,2436554.142857143,219168.0,142451.7142857143,14692.714285714286,44976.57142857144,2669.5714285714284,5916686.857714286,3287048.2542857146,1838453.0
2020-12-11,,,,,,,5929578.694285715,3294210.385714286,1829106.0
2020-12-12,,,,,,,5978980.995428572,3321656.108571429,1833097.0
2020-12-13,,,,,,,5988261.821142857,3326812.1228571427,1827273.0
2020-12-14,,,,,,,6021393.868285715,3345218.8157142857,1822101.0
2020-12-15,,,,,,,6023130.469714286,3346183.5942857144,1826449.0
2020-12-16,,,,,,,6056458.027714286,3364698.9042857145,1819327.0
2020-12-17,2651468.8571428573,214914.7142857143,157586.85714285716,15135.142857142857,47766.285714285725,2789.714285714286,6088018.732714285,3382232.629285714,1801918.0
2020-12-18,,,,,,,6113799.69042857,3396555.383571428,1796888.0
2020-12-19,,,,,,,6119348.626285714,3399638.1257142858,1794845.0
2020-12-20,,,,,,,6164733.281142857,3424851.822857143,1799514.0
2020-12-21,,,,,,,6186852.907714286,3437140.504285714,1802328.0
2020-12-22,,,,,,,6225475.169571429,3458597.3164285715,1808506.0
2020-12-23,,,,,,,6260528.594571428,3478071.4414285715,1837888.0
2020-12-24,2837503.5714285714,186034.7142857143,172665.85714285716,15079.0,50201.7142857143,2435.4285714285716,6300632.547,3500351.415,1814495.0
2020-12-25,,,,,,,6326395.090714286,3514663.939285714,1680395.0
2020-12-26,,,,,,,6271237.608428571,3484020.8935714285,1578951.0
2020-12-27,,,,,,,6234157.158428572,3463420.643571429,1531362.0
2020-12-28,,,,,,,6192051.892714286,3440028.8292857143,1500736.0
2020-12-29,,,,,,,6140631.858428572,3411462.143571429,1485837.0
2020-12-30,,,,,,,6098794.6988571435,3388219.277142857,1472619.0
2020-12-31,3066492.1428571427,228988.57142857145,188785.42857142855,16119.57142857143,52969.85714285715,2768.1428571428573,6049672.299000001,3360929.055,1477717.0
2021-01-01,,,,,,,5988582.878142857,3326990.487857143,1502645.0
2021-01-02,,,,,,,5967006.549428573,3315003.638571429,1520621.0
2021-01-03,,,,,,,5911042.924285715,3283912.735714286,1534786.0
2021-01-04,,,,,,,5892593.411571429,3273663.006428572,1549764.0
2021-01-05,,,,,,,5905817.973,3281009.985,1561362.0
2021-01-06,,,,,,,5903116.842857143,3279509.3571428573,1583201.0
2021-01-07,3311409.2857142854,244917.14285714287,204656.42857142855,15871.0,56310.85714285715,3341.0,5908319.094857144,3282399.497142858,1631422.0
2021-01-08,,,,,,,5945072.463,3302818.035,1758614.0
2021-01-09,,,,,,,6014548.951714286,3341416.084285714,1843937.0
2021-01-10,,,,,,,6086759.53757143,3381533.076428572,1860638.0
2021-01-11,,,,,,,6140837.467285714,3411576.3707142854,1878652.0
2021-01-12,,,,,,,6185412.585000001,3436340.325,1888697.0
2021-01-13,,,,,,,6202194.230571428,3445663.461428571,1857383.0
2021-01-14,3508808.428571428,197399.14285714287,219218.2857142857,14561.857142857143,59392.85714285715,3082.0,6179728.429285714,3433182.4607142857,1833155.0
2021-01-15,,,,,,,6180215.212285715,3433452.8957142862,1819482.0
2021-01-16,,,,,,,6175405.212428572,3430780.6735714287,1802465.0
2021-01-17,,,,,,,6167820.468857144,3426566.9271428576,1790002.0
2021-01-18,,,,,,,6168200.544,3426778.0799999996,1755424.0
2021-01-19,,,,,,,6155643.087,3419801.715,1723900.0
2021-01-20,,,,,,,6130944.185142857,3406080.1028571427,1727515.0
2021-01-21,3672066.1428571423,163257.7142857143,231679.0,12460.714285714286,62610.7142857143,3217.8571428571427,6141435.667714285,3411908.704285714,1724592.0
2021-01-22,,,,,,,6115084.851857143,3397269.362142857,1708791.0
2021-01-23,,,,,,,6064271.673428572,3369039.818571429,1702534.0
2021-01-24,,,,,,,6058232.263285715,3365684.590714286,1692634.0
2021-01-25,,,,,,,6005720.075142858,3336511.152857143,1685189.0
2021-01-26,,,,,,,5946158.337428572,3303421.2985714287,1681986.0
2021-01-27,,,,,,,5891280.247285715,3272933.470714286,1672158.0
2021-01-28,3808765.285714285,136699.14285714287,242089.42857142855,10410.42857142857,65646.00000000001,3035.285714285714,5853759.685714286,3252088.714285714,1650864.0
2021-01-29,,,,,,,5817573.035999999,3231985.0199999996,1639038.0
2021-01-30,,,,,,,5807851.038000001,3226583.91,1623799.0
2021-01-31,,,,,,,5747613.370714285,3193118.5392857143,1616208.0
2021-02-01,,,,,,,5728119.096857143,3182288.387142857,1587020.0
2021-02-02,,,,,,,5704659.575999999,3169255.32,1564995.0
2021-02-03,,,,,,,5669315.600142857,3149619.777857143,1536916.0
